ID,Estimated Speedup,Function Name,Demangled Name,"Duration""""(6.62212e+08)","Runtime Improvement""""(2.17447e+08)",Compute Throughput,Memory Throughput,# Registers,Grid Size,Block Size
1172,21.37,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.71,0.37,53.13,78.63,254,"    1, 1374,    1","  128,    1,    1"
1161,27.52,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,58.71,72.48,40,"10988,    2,    1","  256,    1,    1"
1100,23.30,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.68,0.39,53.29,76.70,162,"    1, 2747,    1","  128,    1,    1"
1145,27.41,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,58.85,72.59,40,"10988,    2,    1","  256,    1,    1"
1201,27.34,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,58.70,72.66,40,"10988,    2,    1","  256,    1,    1"
1157,27.32,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,55.61,72.68,40,"10988,    2,    1","  256,    1,    1"
1133,27.31,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,58.77,72.69,40,"10988,    2,    1","  256,    1,    1"
1104,23.32,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.68,0.39,53.28,76.68,162,"    1, 2747,    1","  128,    1,    1"
1181,27.30,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.68,0.46,58.73,72.70,40,"10988,    2,    1","  256,    1,    1"
1213,27.21,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.67,0.46,58.71,72.79,40,"10988,    2,    1","  256,    1,    1"
1140,19.64,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.67,0.33,53.81,80.36,254,"    1, 1374,    1","  128,    1,    1"
1144,19.57,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.67,0.33,53.98,80.43,254,"    1, 1374,    1","  128,    1,    1"
955,26.04,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x4_nhwc_unity_stride_align8>(T1::Params),1.65,0.43,65.11,77.67,241,"  688,    1,    1","  128,    1,    1"
959,26.31,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x4_nhwc_unity_stride_align8>(T1::Params),1.65,0.43,65.21,77.68,241,"  688,    1,    1","  128,    1,    1"
1088,21.72,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.65,0.36,54.23,78.28,160,"    1, 2747,    1","  128,    1,    1"
1084,21.68,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm86_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.65,0.36,54.25,78.32,160,"    1, 2747,    1","  128,    1,    1"
947,29.93,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x128_32x3_nhwc_unity_stride_align8>(T1::Params),1.64,0.49,65.76,76.58,241,"  688,    1,    1","  128,    1,    1"
1056,62.25,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc2_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc2_execute_kernel__5x_cudnn,1.63,1.02,45.43,67.52,148,"    1, 2747,    1","  128,    1,    1"
1076,17.83,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.61,0.29,47.22,85.24,118,"    1, 2747,    1","  128,    1,    1"
1080,17.57,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.61,0.28,47.12,85.42,118,"    1, 2747,    1","  128,    1,    1"
1072,17.67,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.60,0.28,45.27,85.74,112,"    1, 2747,    1","  128,    1,    1"
29,41.22,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_medium_nn_v1,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_medium_nn_v1,1.59,0.66,69.91,42.41,128,"  688,    1,    1","  256,    1,    1"
31,42.04,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_medium_nn_v1,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_medium_nn_v1,1.59,0.67,69.83,42.35,128,"  688,    1,    1","  256,    1,    1"
25,41.37,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_small_nn_v1,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_small_nn_v1,1.59,0.66,69.23,42.30,128,"  688,    1,    1","  256,    1,    1"
27,42.24,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_small_nn_v1,_5x_cudnn_ampere_fp16_scudnn_fp16_128x128_relu_small_nn_v1,1.58,0.67,69.08,42.21,128,"  688,    1,    1","  256,    1,    1"
779,25.61,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x256_32x4_nhwc_align8>(T1::Params),1.58,0.40,74.39,71.00,254,"  344,    1,    1","  128,    1,    1"
861,63.11,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x64_32x6_nhwc_unity_stride_align8>(T1::Params),1.57,0.99,57.17,88.75,164,"  688,    1,    1","  128,    1,    1"
1112,28.99,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.57,0.46,57.31,71.01,254,"    1, 1374,    1","  128,    1,    1"
1108,28.82,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.57,0.45,57.47,71.18,254,"    1, 1374,    1","  128,    1,    1"
857,61.96,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x64_32x6_nhwc_unity_stride_align8>(T1::Params),1.56,0.97,57.69,89.62,164,"  688,    1,    1","  128,    1,    1"
1004,19.94,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.70,31.09,22,"10988,    1,    1","   32,    8,    1"
988,20.25,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.31,67.71,31.08,22,"10988,    1,    1","   32,    8,    1"
701,52.98,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x128_32x6_nhwc_unity_stride_align8>(T1::Params),1.52,0.81,58.70,86.52,154,"   88,    2,    1","  128,    1,    1"
996,19.74,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,66.99,31.09,22,"10988,    1,    1","   32,    8,    1"
1012,20.21,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.31,67.83,31.12,22,"10988,    1,    1","   32,    8,    1"
1008,19.98,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.90,30.88,22,"10988,    1,    1","   32,    8,    1"
992,19.90,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.50,31.11,22,"10988,    1,    1","   32,    8,    1"
960,19.97,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,66.75,30.87,22,"10988,    1,    1","   32,    8,    1"
1000,20.09,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.31,67.64,31.12,22,"10988,    1,    1","   32,    8,    1"
952,19.95,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.72,31.16,22,"10988,    1,    1","   32,    8,    1"
984,19.95,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.69,31.17,22,"10988,    1,    1","   32,    8,    1"
705,52.81,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_64x128_32x6_nhwc_unity_stride_align8>(T1::Params),1.52,0.80,62.41,85.65,154,"   88,    2,    1","  128,    1,    1"
972,19.96,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,67.76,31.22,22,"10988,    1,    1","   32,    8,    1"
1016,19.76,foldedNhwcToNchwKernel,"void foldedNhwcToNchwKernel<__half, __half, float, 1, 0>(int..int..int, int, int, const T1 *, T2 *, int, int, int, int, int..int, int, int, int, T3, T3, cudnn::reduced_divisor, cudnn::reduced_divisor, cudnn::reduced_divisor..",1.52,0.30,66.83,31.24,22,"10988,    1,    1","   32,    8,    1"
1153,37.52,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.51,0.57,55.40,62.48,40,"10988,    2,    1","  256,    1,    1"
1124,62.22,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc4_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc4_execute_kernel__5x_cudnn,1.51,0.94,48.95,64.05,144,"    1, 2747,    1","  128,    1,    1"
1169,37.46,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.51,0.56,55.47,62.54,40,"10988,    2,    1","  256,    1,    1"
1189,37.38,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.66,62.62,40,"10988,    2,    1","  256,    1,    1"
1048,62.34,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc4_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc4_execute_kernel__5x_cudnn,1.50,0.94,48.97,64.08,144,"    1, 2747,    1","  128,    1,    1"
983,37.72,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x64_32x6_nhwc_unity_stride_align8>(T1::Params),1.50,0.57,42.13,80.05,164," 1376,    1,    1","  128,    1,    1"
1177,37.28,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.39,62.72,40,"10988,    2,    1","  256,    1,    1"
1165,37.21,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.55,62.79,40,"10988,    2,    1","  256,    1,    1"
1173,37.26,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.47,62.74,40,"10988,    2,    1","  256,    1,    1"
1185,37.22,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.38,62.78,40,"10988,    2,    1","  256,    1,    1"
1209,37.21,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.46,62.79,40,"10988,    2,    1","  256,    1,    1"
881,15.33,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.50,0.23,58.43,90.63,168,"    4,  172,    1","  128,    1,    1"
1035,37.92,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_128x64_32x6_nhwc_unity_stride_align8>(T1::Params),1.50,0.57,42.11,80.27,164," 1376,    1,    1","  128,    1,    1"
1205,37.16,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.50,62.84,40,"10988,    2,    1","  256,    1,    1"
1137,37.17,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.60,62.83,40,"10988,    2,    1","  256,    1,    1"
885,15.14,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage5_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.50,0.23,57.57,90.70,168,"    4,  172,    1","  128,    1,    1"
1193,37.15,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.48,62.85,40,"10988,    2,    1","  256,    1,    1"
1197,37.13,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.49,62.87,40,"10988,    2,    1","  256,    1,    1"
1149,37.15,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.50,0.56,55.44,62.85,40,"10988,    2,    1","  256,    1,    1"
1141,36.97,nhwcToNchwKernel,"void engines_precompiled::nhwcToNchwKernel<__half, __half, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",1.49,0.55,55.55,63.03,40,"10988,    2,    1","  256,    1,    1"
1142,40.40,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",1.48,0.60,52.42,59.60,38,"10988,    1,    1","  256,    1,    1"
1247,49.61,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc2_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x64_stage1_warpsize4x1x1_g1_tensor16x8x16_alignc2_execute_kernel__5x_cudnn,1.48,0.73,45.88,76.17,148,"    1, 2747,    1","  128,    1,    1"
1130,40.10,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",1.47,0.59,52.40,59.90,38,"10988,    1,    1","  256,    1,    1"
1042,39.72,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",1.46,0.58,52.45,60.28,38,"10988,    1,    1","  256,    1,    1"
1096,23.44,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.46,0.34,37.13,76.56,168,"    1, 1374,    1","  128,    1,    1"
1122,39.49,nchwToNhwcKernel,"void engines_precompiled::nchwToNhwcKernel<__half, __half, float, 0, 1, 0>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",1.46,0.58,55.75,60.51,38,"10988,    1,    1","  256,    1,    1"
1092,23.30,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,1.45,0.34,32.77,76.70,168,"    1, 1374,    1","  128,    1,    1"
1023,32.43,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,1.45,0.47,40.06,74.01,217,"    1, 1376,    1","  128,    1,    1"
1031,32.31,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_strided_execute_kernel__5x_cudnn,1.45,0.47,42.01,73.74,217,"    1, 1376,    1","  128,    1,    1"
619,13.97,sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.44,0.20,68.50,94.98,186,"   16,    6,    1","  128,    1,    1"
623,13.85,sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.44,0.20,68.59,95.09,186,"   16,    6,    1","  128,    1,    1"
1222,7.46,gemv2N_kernel,"void gemv2N_kernel<int..__half, __half, __half, float, 128, 1, 4..0, cublasGemvParamsEx..cublasGemvTensorStridedBatched<const __half>, cublasGemvTensorStridedBatched..__half>, cublasGemvTensorStridedBatched<__half..T13)",1.44,0.11,42.46,92.54,47," 2747,    1,    1","  128,    1,    1"
869,63.96,Kernel,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_f16_s16816dgrad_optimized_f16_256x64_32x4_nhwc_unity_stride_align8>(T1::Params),1.43,0.91,60.69,78.19,248,"  344,    1,    1","  128,    1,    1"
1068,17.68,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x32_stage4_warpsize4x1x1_g1_tensor16x8x16_t1r3s3_execute_kernel__5x_cudnn,1.43,0.25,45.28,85.82,112,"    1, 2747,    1","  128,    1,    1"
